player_hp,honor_score,win_streak,action_taken,reward
96,73,6,2,-5.0
95,91,10,2,-5.0
47,26,3,0,10.0
69,47,3,1,10.0
58,42,4,0,10.0
99,94,5,1,-15.0
58,50,7,1,10.0
1,97,8,0,-10.0
28,68,6,0,10.0
67,74,9,1,10.0
64,70,2,0,10.0
82,71,5,0,-3.84
25,80,8,1,15.0
88,49,5,0,-5.76
9,60,10,0,-5.866667
52,40,9,2,10.0
78,50,7,1,-7.56
58,77,7,2,10.0
21,23,3,2,5.0
50,29,6,0,10.0
47,51,6,1,10.0
20,49,6,1,15.0
21,56,7,0,10.0
99,61,1,2,-5.0
97,78,1,1,-15.0
29,52,5,2,5.0
24,67,10,0,10.0
27,76,5,0,10.0
64,68,4,2,10.0
44,30,1,2,10.0
67,75,7,1,10.0
6,29,2,1,-2.4666667
48,9,0,0,10.0
8,93,0,2,-11.4
35,89,6,2,10.0
82,43,6,0,-3.84
0,5,5,2,-15.0
9,26,5,2,-10.866667
35,19,4,2,10.0
72,91,5,0,-0.64
45,19,1,2,10.0
31,11,4,1,10.0
31,84,1,1,10.0
5,93,2,0,-10.0
47,48,4,0,10.0
37,51,0,1,10.0
16,9,10,2,-7.133333
73,4,2,2,4.04
26,63,9,0,10.0
53,57,5,2,10.0
49,100,1,1,10.0
34,7,2,2,10.0
84,29,8,2,0.52
24,16,7,1,15.0
27,66,2,0,10.0
14,20,6,2,-8.2
3,15,3,2,-15.0
92,95,6,2,-2.04
72,26,4,2,4.36
26,5,1,2,5.0
25,41,5,0,10.0
18,15,0,2,-6.0666666
91,44,5,1,-11.719999
16,2,0,0,-2.1333334
42,39,2,1,10.0
40,19,10,2,10.0
41,6,9,0,10.0
49,58,6,2,10.0
83,10,1,1,-9.16
39,92,8,1,10.0
38,51,2,2,10.0
22,2,2,2,5.0
95,20,6,0,-10.0
51,52,0,0,10.0
46,95,4,2,10.0
62,29,9,0,10.0
96,10,2,0,-10.0
68,80,0,0,10.0
42,24,6,1,10.0
47,49,9,1,10.0
33,88,6,2,10.0
39,8,8,0,10.0
74,44,6,2,3.72
60,28,3,1,10.0
49,61,2,0,10.0
66,14,5,0,10.0
61,18,5,1,10.0
57,14,1,0,10.0
32,38,6,0,10.0
74,34,0,2,3.72
15,12,8,2,-7.666667
81,15,1,1,-8.52
93,66,2,2,-2.3600001
47,94,5,2,10.0
9,54,10,0,-5.866667
81,64,6,2,1.48
37,34,0,2,10.0
18,15,2,0,-1.0666667
35,0,5,2,10.0
58,49,3,2,10.0
62,13,4,1,10.0
76,61,2,0,-1.92
45,6,7,2,10.0
2,22,0,2,-15.0
73,98,10,2,4.04
64,62,9,2,10.0
90,28,6,0,-6.4
7,21,1,2,-11.933333
50,79,7,1,10.0
80,92,2,1,-8.2
72,5,3,2,4.36
5,81,1,2,-15.0
88,28,4,0,-5.76
38,88,8,0,10.0
59,1,3,0,10.0
27,63,6,1,15.0
96,95,7,1,-15.0
53,35,9,2,10.0
36,95,0,2,10.0
8,19,5,1,-1.4000001
81,54,4,1,-8.52
55,36,9,2,10.0
58,96,9,1,10.0
84,51,0,2,0.52
1,68,8,0,-10.0
60,69,10,2,10.0
57,21,9,0,10.0
59,84,6,0,10.0
39,82,0,1,10.0
35,14,1,1,10.0
36,97,3,0,10.0
78,46,9,0,-2.56
91,70,8,1,-11.719999
17,80,10,2,-6.6
97,68,1,1,-15.0
62,51,0,1,10.0
21,38,0,0,10.0
10,1,8,1,-0.3333335
57,90,0,0,10.0
56,44,3,0,10.0
76,23,4,2,3.08
3,60,5,1,-5.0
85,91,5,1,-9.8
6,64,2,2,-12.466667
60,52,6,1,10.0
53,20,7,2,10.0
87,91,0,1,-10.440001
67,66,8,1,10.0
91,93,5,0,-6.72
78,0,0,2,2.44
0,58,10,1,-5.0
54,46,8,1,10.0
2,17,3,2,-15.0
77,32,8,0,-2.24
37,14,9,1,10.0
0,23,4,1,-5.0
37,35,5,1,10.0
84,59,8,0,-4.48
28,33,5,0,10.0
4,89,0,2,-15.0
73,50,0,1,-5.96
91,39,1,0,-6.72
20,21,10,1,15.0
70,15,10,2,10.0
66,41,1,2,10.0
46,15,5,2,10.0
83,4,9,2,0.84000015
82,5,9,0,-3.84
34,41,4,2,10.0
67,87,6,2,10.0
68,29,7,0,10.0
0,100,9,1,-5.0
67,31,9,1,10.0
11,52,9,0,-4.8
59,18,9,2,10.0
26,50,2,2,5.0
55,27,8,0,10.0
22,46,0,1,15.0
24,71,2,2,5.0
20,0,1,1,15.0
60,67,5,1,10.0
62,56,0,0,10.0
51,21,7,2,10.0
87,85,9,0,-5.44
24,93,9,2,5.0
54,57,2,1,10.0
45,90,5,0,10.0
31,90,1,2,10.0
54,12,4,0,10.0
95,38,1,0,-10.0
4,26,6,0,-10.0
35,38,4,2,10.0
48,71,7,1,10.0
57,11,5,2,10.0
38,23,7,1,10.0
79,17,8,0,-2.88
96,14,6,1,-15.0
84,59,0,0,-4.48
60,15,8,2,10.0
8,96,8,0,-6.4
5,73,9,1,-5.0
34,46,1,1,10.0
38,23,1,0,10.0
21,44,6,1,15.0
40,18,4,2,10.0
4,90,4,1,-5.0
41,40,0,0,10.0
86,30,5,0,-5.12
80,84,7,1,-8.2
75,15,3,0,-1.6
86,22,2,0,-5.12
79,77,9,0,-2.88
66,22,9,0,10.0
29,40,0,0,10.0
56,17,3,2,10.0
85,35,1,0,-4.8
72,11,4,0,-0.64
28,100,9,2,5.0
36,74,0,1,10.0
86,68,8,0,-5.12
12,50,8,0,-4.266667
31,84,4,0,10.0
45,31,0,2,10.0
22,92,2,0,10.0
44,70,6,2,10.0
16,35,4,0,-2.1333334
84,39,10,1,-9.48
65,90,8,2,10.0
100,69,3,1,-15.0
5,37,4,2,-15.0
17,53,2,2,-6.6
93,3,7,2,-2.3600001
21,45,2,2,5.0
32,62,5,1,10.0
29,98,6,0,10.0
80,73,1,1,-8.2
31,49,6,0,10.0
41,29,2,1,10.0
77,72,2,1,-7.24
9,15,4,2,-10.866667
35,51,3,2,10.0
33,3,9,2,10.0
72,25,6,1,-5.64
27,28,2,2,5.0
10,91,8,2,-10.333334
77,10,0,1,-7.24
38,91,1,1,10.0
46,95,10,0,10.0
18,23,8,2,-6.0666666
14,50,10,2,-8.2
27,41,7,2,5.0
23,38,6,0,10.0
71,6,8,2,4.68
8,17,4,1,-1.4000001
46,2,2,0,10.0
32,62,1,0,10.0
61,19,5,1,10.0
96,97,1,2,-5.0
18,93,7,2,-6.0666666
66,72,4,1,10.0
73,73,10,1,-5.96
39,69,1,2,10.0
46,16,5,1,10.0
64,78,5,1,10.0
28,96,7,2,5.0
49,58,5,0,10.0
97,53,2,1,-15.0
12,12,7,2,-9.266666
0,41,1,2,-15.0
33,43,8,2,10.0
92,85,5,0,-7.04
47,79,0,1,10.0
76,97,3,1,-6.92
47,66,0,0,10.0
48,71,2,2,10.0
63,19,9,0,10.0
60,46,5,0,10.0
28,23,2,1,15.0
38,50,4,1,10.0
87,17,7,2,-0.44000006
25,22,7,1,15.0
16,0,8,0,-2.1333334
70,65,3,0,10.0
12,4,4,2,-9.266666
68,17,3,0,10.0
25,79,6,0,10.0
48,73,8,0,10.0
66,92,5,2,10.0
6,34,10,2,-12.466667
57,24,10,1,10.0
48,23,1,1,10.0
52,12,6,0,10.0
64,20,2,0,10.0
61,38,7,1,10.0
16,33,2,0,-2.1333334
42,18,8,1,10.0
24,27,0,1,15.0
2,90,5,2,-15.0
78,89,10,1,-7.56
28,10,9,2,5.0
31,48,6,2,10.0
25,34,2,2,5.0
15,83,5,2,-7.666667
24,75,10,2,5.0
53,56,9,1,10.0
27,27,2,0,10.0
72,65,8,1,-5.64
55,64,5,2,10.0
64,72,10,0,10.0
92,21,7,2,-2.04
85,50,3,1,-9.8
79,90,7,1,-7.88
40,8,4,2,10.0
50,70,7,2,10.0
70,35,1,1,10.0
77,53,2,0,-2.24
28,37,9,2,5.0
82,65,3,1,-8.84
18,42,0,2,-6.0666666
65,4,4,0,10.0
40,80,2,0,10.0
44,36,6,0,10.0
14,57,1,2,-8.2
2,62,10,1,-5.0
10,98,0,2,-10.333334
52,50,1,2,10.0
45,71,2,2,10.0
29,42,9,0,10.0
56,66,4,0,10.0
17,66,5,2,-6.6
50,64,7,2,10.0
47,61,3,2,10.0
65,87,3,1,10.0
95,62,1,2,-5.0
7,29,2,0,-6.9333334
21,89,2,0,10.0
5,37,1,1,-5.0
75,50,0,1,-6.6
56,37,1,1,10.0
35,66,4,0,10.0
78,76,7,0,-2.56
91,99,4,2,-1.7199998
56,47,2,2,10.0
48,11,6,0,10.0
44,19,3,1,10.0
81,71,6,0,-3.52
65,1,7,0,10.0
76,74,2,1,-6.92
44,84,9,0,10.0
78,100,0,0,-2.56
19,54,7,1,4.4666667
63,5,5,0,10.0
92,82,2,2,-2.04
92,93,8,0,-7.04
66,61,0,1,10.0
82,48,7,1,-8.84
2,99,8,2,-15.0
53,83,9,1,10.0
77,53,0,1,-7.24
63,9,8,0,10.0
39,23,4,2,10.0
58,96,4,0,10.0
54,28,10,0,10.0
61,93,4,2,10.0
3,99,10,1,-5.0
59,5,0,2,10.0
74,57,4,1,-6.2799997
94,77,9,1,-12.68
95,56,9,0,-10.0
90,2,5,0,-6.4
29,23,4,0,10.0
1,18,5,1,-5.0
61,97,8,2,10.0
48,8,6,2,10.0
8,29,10,1,-1.4000001
91,95,4,0,-6.72
30,76,9,1,10.0
97,81,8,2,-5.0
60,43,4,0,10.0
78,52,4,2,2.44
47,85,10,2,10.0
24,67,5,0,10.0
35,59,7,0,10.0
7,22,0,2,-11.933333
72,60,8,0,-0.64
57,6,7,0,10.0
100,43,6,1,-15.0
44,54,4,1,10.0
61,74,0,1,10.0
38,38,6,0,10.0
95,58,8,1,-15.0
57,97,2,2,10.0
80,4,7,1,-8.2
98,41,2,2,-5.0
100,88,2,2,-5.0
82,91,6,1,-8.84
63,13,5,1,10.0
43,26,4,0,10.0
28,15,10,0,10.0
58,90,6,1,10.0
70,1,8,2,10.0
91,18,0,1,-11.719999
8,22,9,0,-6.4
91,40,0,0,-6.72
5,13,4,2,-15.0
28,46,7,0,10.0
57,62,6,1,10.0
16,89,6,2,-7.133333
15,7,2,1,2.3333333
86,26,8,2,-0.119999886
94,39,4,2,-2.6799998
2,27,10,1,-5.0
20,67,9,0,10.0
63,60,2,0,10.0
89,37,5,2,-1.0799999
35,74,7,2,10.0
100,23,7,0,-10.0
85,27,3,2,0.19999981
61,40,3,0,10.0
41,17,8,0,10.0
75,48,9,1,-6.6
41,84,1,1,10.0
60,25,8,0,10.0
12,2,7,0,-4.266667
10,76,2,1,-0.3333335
53,37,1,0,10.0
15,91,1,0,-2.6666667
7,13,0,2,-11.933333
58,0,9,1,10.0
56,91,8,1,10.0
39,99,0,1,10.0
58,10,1,2,10.0
1,39,6,1,-5.0
93,3,4,1,-12.360001
93,33,10,1,-12.360001
75,64,0,0,-1.6
9,55,3,2,-10.866667
43,9,5,0,10.0
10,80,7,1,-0.3333335
78,70,1,2,2.44
79,63,9,0,-2.88
80,12,2,2,1.8
89,21,6,1,-11.08
1,55,0,2,-15.0
49,64,6,1,10.0
11,91,0,2,-9.8
89,96,7,1,-11.08
22,12,5,1,15.0
17,0,9,2,-6.6
61,37,6,0,10.0
95,57,1,1,-15.0
61,24,5,1,10.0
37,41,4,1,10.0
66,84,2,0,10.0
37,32,8,1,10.0
66,56,4,0,10.0
93,36,7,1,-12.360001
60,56,3,2,10.0
0,97,5,2,-15.0
93,61,3,1,-12.360001
44,2,3,1,10.0
95,29,8,2,-5.0
27,66,4,0,10.0
20,62,0,0,10.0
12,81,10,1,0.7333331
26,22,6,0,10.0
99,71,2,0,-10.0
6,72,10,1,-2.4666667
21,65,2,1,15.0
73,60,5,0,-0.96
52,1,2,2,10.0
78,26,0,0,-2.56
78,47,5,2,2.44
3,62,6,0,-10.0
95,99,4,2,-5.0
22,4,0,1,15.0
69,0,1,0,10.0
87,21,1,1,-10.440001
83,73,9,2,0.84000015
100,23,7,1,-15.0
83,58,7,1,-9.16
75,78,7,2,3.4
32,96,1,2,10.0
27,49,4,0,10.0
7,22,4,2,-11.933333
0,77,3,2,-15.0
36,17,7,2,10.0
62,88,7,2,10.0
21,21,8,1,15.0
69,43,3,1,10.0
20,43,0,2,5.0
95,36,10,1,-15.0
34,6,8,0,10.0
78,89,0,1,-7.56
4,23,3,2,-15.0
59,76,10,2,10.0
45,40,9,1,10.0
49,69,0,0,10.0
47,84,2,0,10.0
5,70,2,2,-15.0
88,17,6,0,-5.76
55,78,2,2,10.0
58,71,5,2,10.0
28,59,9,0,10.0
70,51,3,2,10.0
76,79,5,1,-6.92
17,48,8,1,3.4
1,66,6,1,-5.0
7,44,0,1,-1.9333334
74,8,7,1,-6.2799997
96,25,3,1,-15.0
53,25,7,1,10.0
37,29,2,2,10.0
47,26,9,2,10.0
26,79,4,1,15.0
19,3,2,0,-0.53333336
11,50,10,0,-4.8
42,82,2,0,10.0
60,97,2,2,10.0
30,69,3,0,10.0
90,78,2,1,-11.4
95,9,1,0,-10.0
60,35,5,2,10.0
73,45,0,0,-0.96
66,5,4,0,10.0
90,69,10,1,-11.4
34,78,5,0,10.0
94,92,0,1,-12.68
14,88,0,2,-8.2
15,82,6,0,-2.6666667
12,77,10,2,-9.266666
34,2,5,2,10.0
74,49,8,2,3.72
58,41,3,1,10.0
20,77,2,0,10.0
53,53,5,2,10.0
74,38,7,2,3.72
29,84,4,0,10.0
47,54,2,2,10.0
34,10,2,1,10.0
85,73,0,2,0.19999981
37,78,5,0,10.0
30,29,9,0,10.0
77,80,6,0,-2.24
23,55,8,2,5.0
48,28,5,0,10.0
95,16,7,2,-5.0
99,32,5,1,-15.0
31,20,1,2,10.0
54,77,2,1,10.0
78,9,10,0,-2.56
57,86,0,1,10.0
98,38,4,2,-5.0
2,77,10,1,-5.0
79,46,5,1,-7.88
68,85,5,0,10.0
84,51,1,1,-9.48
9,40,0,2,-10.866667
82,91,6,1,-8.84
24,46,3,2,5.0
67,72,8,2,10.0
60,86,10,1,10.0
28,70,7,2,5.0
18,87,5,2,-6.0666666
42,42,9,1,10.0
65,36,2,0,10.0
73,72,7,2,4.04
60,63,9,0,10.0
42,70,0,1,10.0
24,59,10,0,10.0
19,86,8,0,-0.53333336
47,24,9,0,10.0
82,21,8,2,1.1600001
86,42,9,0,-5.12
23,70,7,2,5.0
10,69,9,2,-10.333334
97,35,3,2,-5.0
54,45,8,2,10.0
27,21,10,1,15.0
68,34,8,0,10.0
62,46,9,2,10.0
58,32,10,2,10.0
4,84,4,2,-15.0
50,74,5,0,10.0
20,12,10,1,15.0
11,55,6,0,-4.8
49,66,8,2,10.0
3,12,10,0,-10.0
41,49,6,0,10.0
83,56,0,0,-4.16
37,97,10,1,10.0
24,27,8,2,5.0
13,97,5,1,1.2666667
74,95,1,1,-6.2799997
31,86,9,0,10.0
10,87,8,2,-10.333334
60,64,0,2,10.0
17,23,4,2,-6.6
26,66,8,2,5.0
54,80,0,1,10.0
53,6,1,2,10.0
81,73,10,2,1.48
86,82,6,1,-10.12
74,23,9,2,3.72
20,8,10,2,5.0
43,14,1,0,10.0
4,55,8,2,-15.0
86,85,8,0,-5.12
40,16,10,1,10.0
58,18,9,0,10.0
88,8,7,1,-10.76
53,63,1,2,10.0
73,56,9,0,-0.96
21,37,2,0,10.0
82,82,2,0,-3.84
64,7,7,1,10.0
63,5,7,0,10.0
70,48,5,2,10.0
3,44,6,2,-15.0
64,20,0,0,10.0
14,92,7,2,-8.2
75,33,6,1,-6.6
21,11,4,0,10.0
85,38,4,0,-4.8
46,95,1,2,10.0
80,5,0,1,-8.2
92,80,8,0,-7.04
45,31,9,0,10.0
13,59,2,2,-8.733334
49,7,10,1,10.0
19,37,4,1,4.4666667
49,92,10,2,10.0
32,94,7,2,10.0
58,18,6,1,10.0
42,54,6,1,10.0
78,8,9,1,-7.56
11,51,9,0,-4.8
39,27,9,2,10.0
19,61,10,1,4.4666667
93,47,3,1,-12.360001
37,38,9,1,10.0
2,52,3,2,-15.0
27,94,9,0,10.0
55,62,5,0,10.0
89,18,9,2,-1.0799999
93,32,3,0,-7.36
12,63,6,1,0.7333331
76,25,1,1,-6.92
65,44,6,1,10.0
36,0,2,0,10.0
48,74,7,0,10.0
65,65,4,2,10.0
35,34,8,2,10.0
53,76,3,1,10.0
25,97,4,2,5.0
74,97,10,2,3.72
71,98,0,0,-0.32
39,95,2,1,10.0
42,44,3,2,10.0
21,75,8,2,5.0
19,32,7,0,-0.53333336
7,81,1,1,-1.9333334
28,68,5,0,10.0
39,82,3,0,10.0
89,30,10,1,-11.08
29,90,4,2,5.0
80,63,9,0,-3.2
83,14,8,1,-9.16
54,45,3,0,10.0
15,47,4,2,-7.666667
45,67,6,2,10.0
61,82,10,0,10.0
6,84,6,2,-12.466667
79,39,5,0,-2.88
44,0,2,0,10.0
58,19,0,1,10.0
55,21,8,1,10.0
47,53,5,0,10.0
26,76,2,0,10.0
52,64,0,0,10.0
86,14,5,0,-5.12
87,60,2,0,-5.44
72,78,0,1,-5.64
34,13,4,0,10.0
50,68,0,1,10.0
83,48,2,2,0.84000015
36,5,2,0,10.0
80,40,5,1,-8.2
94,30,3,1,-12.68
56,89,7,2,10.0
7,63,2,2,-11.933333
78,88,7,2,2.44
94,50,6,0,-7.68
93,58,1,0,-7.36
19,54,7,0,-0.53333336
52,48,0,2,10.0
11,39,8,1,0.19999981
48,14,6,1,10.0
16,69,5,2,-7.133333
63,64,7,0,10.0
41,6,8,1,10.0
93,61,7,1,-12.360001
28,53,5,1,15.0
18,51,3,1,3.9333334
10,50,8,0,-5.3333335
97,3,7,0,-10.0
49,0,7,0,10.0
70,65,2,1,10.0
57,97,9,0,10.0
33,34,8,1,10.0
19,76,6,0,-0.53333336
49,80,0,1,10.0
87,9,1,2,-0.44000006
9,66,10,0,-5.866667
31,67,1,2,10.0
51,88,0,0,10.0
14,100,0,2,-8.2
100,92,3,2,-5.0
83,64,6,2,0.84000015
2,50,5,0,-10.0
36,29,6,1,10.0
39,38,7,1,10.0
71,9,7,1,-5.32
39,92,2,0,10.0
55,43,6,1,10.0
22,31,5,0,10.0
10,43,10,1,-0.3333335
63,62,7,2,10.0
7,60,2,2,-11.933333
92,64,10,2,-2.04
93,40,8,0,-7.36
55,80,4,2,10.0
59,11,1,2,10.0
9,1,3,1,-0.8666668
38,72,6,0,10.0
27,75,0,1,15.0
48,59,0,2,10.0
35,24,8,2,10.0
12,99,2,1,0.7333331
95,60,0,0,-10.0
35,98,6,0,10.0
100,21,6,1,-15.0
25,96,1,1,15.0
85,55,7,0,-4.8
3,20,2,2,-15.0
94,54,2,2,-2.6799998
81,39,4,0,-3.52
63,50,1,1,10.0
37,21,3,2,10.0
87,27,1,0,-5.44
86,3,8,2,-0.119999886
21,25,5,1,15.0
1,86,0,2,-15.0
30,59,8,0,10.0
10,22,7,1,-0.3333335
91,40,1,0,-6.72
45,57,2,0,10.0
95,7,6,2,-5.0
61,95,3,0,10.0
68,50,7,0,10.0
63,60,0,2,10.0
9,0,9,2,-10.866667
39,29,3,2,10.0
23,91,0,1,15.0
98,16,6,2,-5.0
43,22,8,2,10.0
59,23,0,1,10.0
61,85,7,1,10.0
86,68,9,2,-0.119999886
16,88,10,2,-7.133333
64,51,5,2,10.0
94,70,5,0,-7.68
94,57,7,2,-2.6799998
56,21,0,2,10.0
54,58,8,2,10.0
52,43,10,1,10.0
55,36,5,0,10.0
97,33,2,2,-5.0
8,99,0,2,-11.4
21,56,3,2,5.0
12,56,4,1,0.7333331
88,39,3,2,-0.7600002
47,19,10,2,10.0
17,100,6,1,3.4
75,16,5,1,-6.6
39,51,9,1,10.0
16,3,4,1,2.8666666
14,62,2,1,1.8
14,49,8,1,1.8
78,81,2,1,-7.56
62,91,2,1,10.0
38,49,2,1,10.0
12,15,7,2,-9.266666
80,71,1,0,-3.2
31,60,3,2,10.0
8,43,7,1,-1.4000001
39,17,10,2,10.0
19,49,0,1,4.4666667
89,92,2,0,-6.08
90,79,3,0,-6.4
84,29,5,1,-9.48
81,48,1,1,-8.52
76,97,6,2,3.08
79,93,2,2,2.12
72,20,7,1,-5.64
62,21,1,0,10.0
75,46,8,2,3.4
43,24,3,2,10.0
37,85,7,0,10.0
82,55,3,0,-3.84
59,63,5,2,10.0
70,27,7,1,10.0
98,32,4,0,-10.0
47,65,5,2,10.0
17,3,1,1,3.4
15,79,3,1,2.3333333
54,11,4,1,10.0
38,16,0,2,10.0
67,35,6,2,10.0
58,15,5,0,10.0
88,22,3,0,-5.76
95,71,3,1,-15.0
61,8,2,1,10.0
12,77,0,2,-9.266666
80,54,5,2,1.8
100,72,4,0,-10.0
5,63,5,0,-10.0
82,46,9,2,1.1600001
76,89,0,1,-6.92
59,99,1,1,10.0
89,66,6,0,-6.08
13,9,8,0,-3.7333333
94,88,5,1,-12.68
53,3,5,2,10.0
3,29,4,1,-5.0
38,10,10,1,10.0
71,50,4,1,-5.32
24,18,5,0,10.0
76,12,1,1,-6.92
31,56,9,1,10.0
58,99,5,1,10.0
62,2,3,1,10.0
37,77,2,2,10.0
91,73,6,2,-1.7199998
52,37,4,0,10.0
93,26,9,1,-12.360001
66,87,2,2,10.0
27,79,7,0,10.0
2,9,4,1,-5.0
97,52,10,1,-15.0
79,26,2,1,-7.88
21,6,10,1,15.0
95,91,8,2,-5.0
37,89,1,2,10.0
71,81,2,1,-5.32
71,12,2,1,-5.32
61,71,0,0,10.0
56,90,6,2,10.0
5,59,10,1,-5.0
77,13,5,0,-2.24
31,43,5,0,10.0
98,69,5,1,-15.0
9,83,6,2,-10.866667
2,27,5,0,-10.0
58,22,8,0,10.0
75,11,4,0,-1.6
48,23,10,0,10.0
58,50,0,0,10.0
30,21,0,1,10.0
92,61,0,0,-7.04
68,25,1,2,10.0
61,85,3,2,10.0
51,57,5,0,10.0
88,70,6,0,-5.76
40,14,4,0,10.0
30,93,6,1,10.0
84,67,1,0,-4.48
83,5,5,1,-9.16
21,1,2,0,10.0
3,30,8,1,-5.0
12,23,9,1,0.7333331
44,34,9,0,10.0
41,46,3,0,10.0
48,30,4,0,10.0
19,88,4,0,-0.53333336
76,71,1,1,-6.92
80,75,3,0,-3.2
53,1,6,2,10.0
35,78,10,2,10.0
96,58,1,0,-10.0
0,95,4,1,-5.0
14,62,4,2,-8.2
76,74,4,1,-6.92
16,16,6,0,-2.1333334
23,53,9,0,10.0
57,20,6,0,10.0
71,21,10,2,4.68
90,96,7,0,-6.4
22,54,10,1,15.0
45,28,0,1,10.0
71,78,2,1,-5.32
7,20,0,0,-6.9333334
58,1,6,1,10.0
89,41,4,2,-1.0799999
58,51,1,2,10.0
12,37,9,1,0.7333331
38,2,1,2,10.0
100,24,6,1,-15.0
27,76,4,2,5.0
88,87,3,2,-0.7600002
60,61,7,0,10.0
15,94,2,1,2.3333333
1,14,2,1,-5.0
81,69,7,2,1.48
16,9,1,2,-7.133333
29,72,2,0,10.0
12,68,3,1,0.7333331
95,43,9,0,-10.0
92,40,2,2,-2.04
93,82,7,2,-2.3600001
81,19,5,0,-3.52
12,96,2,2,-9.266666
42,36,6,2,10.0
84,94,3,1,-9.48
93,38,2,2,-2.3600001
20,76,1,1,15.0
54,69,7,2,10.0
80,7,7,1,-8.2
39,42,1,2,10.0
82,9,8,1,-8.84
14,40,6,1,1.8
72,3,10,1,-5.64
51,77,5,1,10.0
73,3,2,0,-0.96
94,23,2,1,-12.68
52,20,3,2,10.0
86,9,10,0,-5.12
51,45,8,2,10.0
29,88,7,2,5.0
32,69,1,0,10.0
56,79,4,1,10.0
51,43,9,0,10.0
8,91,5,2,-11.4
53,99,4,0,10.0
0,32,0,1,-5.0
43,93,8,1,10.0
98,35,9,0,-10.0
74,24,5,2,3.72
97,12,4,1,-15.0
79,38,10,1,-7.88
8,78,5,2,-11.4
31,37,2,0,10.0
14,29,8,1,1.8
11,13,3,2,-9.8
96,49,5,0,-10.0
77,67,5,2,2.76
56,0,1,2,10.0
7,60,8,2,-11.933333
71,2,1,0,-0.32
26,49,9,0,10.0
61,60,4,2,10.0
11,35,10,0,-4.8
64,3,1,2,10.0
41,42,8,0,10.0
61,13,1,2,10.0
10,88,7,1,-0.3333335
42,66,10,2,10.0
94,6,10,0,-7.68
16,7,0,1,2.8666666
96,43,2,1,-15.0
31,63,6,2,10.0
92,6,10,1,-12.04
84,47,5,1,-9.48
84,61,10,2,0.52
39,24,1,1,10.0
22,80,8,2,5.0
55,89,1,1,10.0
5,67,5,0,-10.0
85,63,0,2,0.19999981
49,17,10,0,10.0
36,3,2,0,10.0
63,16,4,2,10.0
53,46,6,1,10.0
71,80,2,2,4.68
48,44,8,1,10.0
98,88,3,2,-5.0
10,57,8,2,-10.333334
87,2,2,0,-5.44
48,11,10,2,10.0
20,90,2,0,10.0
65,16,3,0,10.0
62,21,1,0,10.0
82,38,4,0,-3.84
27,38,8,2,5.0
16,99,7,0,-2.1333334
5,15,7,1,-5.0
18,100,7,1,3.9333334
55,50,7,0,10.0
27,28,5,1,15.0
65,77,6,1,10.0
37,70,10,1,10.0
36,40,9,0,10.0
67,56,4,1,10.0
85,27,5,2,0.19999981
89,76,2,2,-1.0799999
48,79,4,1,10.0
42,20,9,2,10.0
35,3,2,2,10.0
57,98,4,2,10.0
12,14,9,0,-4.266667
51,52,0,0,10.0
57,89,0,1,10.0
31,45,9,2,10.0
80,6,5,2,1.8
99,17,7,0,-10.0
59,88,3,0,10.0
82,100,6,1,-8.84
57,20,4,1,10.0
98,7,1,1,-15.0
55,58,4,1,10.0
27,19,1,0,10.0
0,81,8,0,-10.0
41,82,0,2,10.0
81,66,2,0,-3.52
47,54,0,0,10.0
39,61,4,2,10.0
96,17,3,2,-5.0
62,90,10,2,10.0
75,78,5,2,3.4
71,55,4,0,-0.32
87,84,6,2,-0.44000006
79,21,6,2,2.12
3,7,9,2,-15.0
37,10,10,0,10.0
26,11,4,2,5.0
8,47,9,1,-1.4000001
15,62,0,2,-7.666667
55,26,8,0,10.0
75,34,1,2,3.4
30,1,6,2,10.0
87,98,2,2,-0.44000006
13,94,9,2,-8.733334
24,7,5,0,10.0
33,19,4,0,10.0
66,7,5,2,10.0
23,62,9,2,5.0
72,67,4,0,-0.64
25,30,8,1,15.0
19,31,7,2,-5.5333333
63,12,0,2,10.0
9,85,8,0,-5.866667
82,25,1,2,1.1600001
66,80,4,1,10.0
23,28,5,1,15.0
4,90,9,0,-10.0
66,85,0,1,10.0
57,17,6,1,10.0
26,68,7,0,10.0
79,11,0,2,2.12
14,1,10,0,-3.2
34,41,9,2,10.0
75,6,3,0,-1.6
52,46,1,0,10.0
43,89,4,0,10.0
25,53,1,2,5.0
46,14,8,2,10.0
33,57,8,0,10.0
86,32,9,1,-10.12
94,66,4,2,-2.6799998
49,62,4,0,10.0
83,47,3,2,0.84000015
11,65,0,1,0.19999981
86,80,9,2,-0.119999886
3,64,2,0,-10.0
86,35,3,1,-10.12
47,16,6,1,10.0
54,1,6,2,10.0
0,32,10,0,-10.0
88,92,6,1,-10.76
65,5,6,1,10.0
29,42,10,0,10.0
2,99,3,0,-10.0
20,87,8,1,15.0
88,10,3,0,-5.76
83,4,5,1,-9.16
48,29,0,0,10.0
85,9,0,0,-4.8
84,100,5,1,-9.48
61,90,0,1,10.0
96,90,0,1,-15.0
37,23,5,0,10.0
14,58,7,2,-8.2
51,66,8,0,10.0
78,60,5,1,-7.56
45,25,0,1,10.0
24,38,6,1,15.0
20,81,1,2,5.0
87,2,6,2,-0.44000006
4,37,9,2,-15.0
69,41,9,2,10.0
46,47,3,0,10.0
86,88,0,1,-10.12
67,12,10,0,10.0
90,88,8,0,-6.4
17,87,0,2,-6.6
